18	20	16	20	19	16	17	16	21	261	29	32	43	40	44	62
22	19	17	23	21	19	16	19	19	25	25	48	149	23	28	18
18	22	16	19	20	17	17	15	21	62	27	33	28	35	32	39
19	45	14	33	22	20	17	155	19	22	17	19	20	20	19	17
18	23	15	20	19	19	17	15	21	91	63	36	48	49	60	75
21	20	15	20	22	21	16	17	19	268	22	25	26	35	30	37
23	59	17	52	37	28	61	46	19	273	64	29	44	59	42	72
21	19	16	22	18	18	19	19	21	34	27	21	23	24	19	101
23	18	17	23	21	18	18	17	21	41	17	23	30	26	17	34
19	21	16	22	18	18	16	17	18	166	28	22	21	23	22	32
21	21	17	21	22	621	16	18	22	22	15	21	18	21	19	18
20	38	17	41	20	65	127	19	21	21	18	22	18	22	17	18
566	38	16	31	59	40	16	34	98	26	20	35	47	29	18	20
18	20	16	20	19	19	18	19	20	23	266	70	20	31	43	29
22	41	17	36	27	18	17	734	20	23	15	20	25	23	18	17
19	21	16	21	20	331	16	17	19	24	18	22	21	21	20	17
21	19	16	78	157	26	19	18	17	22	17	20	18	22	19	21
20	22	15	20	20	19	16	15	18	820	31	22	25	30	31	33
18	226	17	20	23	26	16	30	19	21	19	22	21	21	17	19
21	36	17	27	21	19	20	211	20	24	17	21	19	21	17	17
20	19	17	20	20	19	16	18	19	23	23	22	19	21	536	17
19	20	16	20	20	19	17	17	21	37	32	24	26	30	25	30
19	19	16	18	22	20	15	15	20	38	43	33	21	21	56	143
21	18	16	20	24	18	16	16	19	23	37	72	115	26	37	19
19	24	16	21	18	19	18	15	19	40	28	21	33	26	19	63
29	20	16	21	35	24	18	18	36	175	67	71	68	58	43	220
37	22	16	23	22	16	16	18	123	21	14	19	20	21	18	22
22	19	16	19	22	19	19	18	20	44	21	20	29	28	17	42
21	20	16	24	21	20	18	18	19	22	183	37	19	23	30	19
68	22	15	43	102	118	18	24	102	589	335	398	281	145	79	2125
18	20	16	23	24	29	17	17	19	73	194	57	23	74	217	23
19	64	15	100	86	104	94	34	18	23	18	19	20	19	19	19
22	21	16	19	19	19	15	16	21	36	58	33	33	31	48	29
21	21	16	17	19	20	15	18	19	38	47	31	40	36	33	19
866	42	14	48	59	65	18	20	149	47	26	40	70	52	20	32
22	41	17	39	21	18	16	53	20	23	15	20	18	24	17	17
19	20	16	23	21	18	16	16	20	124	117	47	63	48	84	229
19	21	16	19	20	19	16	18	21	24	26	19	290	22	20	17
19	88	16	67	49	44	55	59	21	23	17	20	20	22	16	19
19	20	15	22	19	20	17	18	19	25	144	27	18	25	23	25
23	22	16	21	20	18	16	15	20	26	52	21	20	1885	21	17
33	19	15	21	19	19	18	16	20	26	93	30	21	26	23	19
20	22	17	55	57	70	44	18	18	24	18	19	20	22	18	17
19	65	16	38	21	23	24	23	22	20	18	22	21	21	19	18
20	23	16	20	21	18	17	20	19	25	24	22	191	41	18	17
19	19	16	22	21	19	16	17	19	80	144	62	49	74	140	134
19	22	16	32	47	84	18	16	20	21	16	20	18	24	15	17
20	21	17	19	21	18	15	16	19	67	18	22	22	23	23	44
19	23	15	20	20	16	17	18	19	22	26	32	53	51	33	18
105	24	15	48	71	89	18	28	79	260	1091	1345	255	209	249	519
21	17	17	22	19	18	15	16	20	33	42	21	32	24	25	20
148	20	15	21	20	18	17	21	18	23	17	21	19	22	16	16
20	19	17	22	23	18	17	16	19	94	59	49	50	46	96	385
67	20	16	28	22	17	16	18	50	27	19	20	29	44	25	48
20	20	16	20	20	19	16	18	21	23	25	20	20	179	18	19
46	21	17	22	20	18	15	17	22	24	18	23	19	23	130	19
20	22	17	22	33	29	15	15	25	238	227	107	111	118	1108	234
37	112	19	81	32	29	30	3413	19	24	16	22	32	24	16	16
18	20	16	19	18	18	18	18	21	52	19	24	22	32	24	28
292	22	16	20	27	25	17	21	42	31	17	26	27	21	17	23
19	20	15	21	20	20	18	17	19	26	33	26	36	103	19	20
21	21	16	20	22	20	15	17	19	23	18	706	20	20	30	19
35	21	17	19	18	19	18	18	19	53	31	26	37	48	24	65
21	84	17	28	24	30	30	48	19	21	15	21	25	21	17	21
19	19	16	21	21	21	16	16	21	64	158	64	36	47	472	54
32	85	17	55	28	23	17	427	22	25	16	22	24	23	15	19
241	22	17	21	30	29	19	18	74	39	22	33	43	31	16	29
18	100	18	21	19	31	31	41	21	18	17	23	20	21	17	19
20	21	18	20	20	18	18	19	22	22	16	124	18	22	18	17
19	20	17	20	18	19	19	17	21	353	19	20	21	21	18	20
20	28	16	27	19	86	17	19	19	21	17	20	20	21	16	18
20	22	16	45	298	18	15	18	22	21	16	21	21	22	17	17
20	18	16	19	19	18	16	17	20	26	130	83	120	71	82	19
18	22	16	20	18	18	17	18	19	21	47	18	20	125	22	18
20	18	17	22	22	18	16	17	20	23	28	44	988	30	24	20
171	19	16	21	21	17	17	17	24	24	20	23	21	20	18	17
28	33	18	24	31	20	18	75	21	24	17	21	27	22	17	17
20	1499	18	25	22	34	31	42	17	21	15	22	22	21	16	19
32	625	23	143	99	127	142	335	20	21	17	22	26	24	19	17
249	24	16	22	36	23	15	16	54	52	25	39	49	31	19	29
20	70	17	27	20	30	20	23	19	23	19	22	19	21	19	17
18	106	17	92	34	42	158	248	17	22	14	19	29	21	18	17
19	27	16	28	20	88	40	16	21	21	17	22	20	21	15	20
21	190	16	22	24	26	16	25	18	21	17	22	20	21	16	17
18	21	16	20	22	347	17	18	19	24	16	19	18	21	16	18
19	18	16	23	20	18	17	16	19	31	216	38	21	32	28	28
438	276	16	33	45	77	34	93	35	28	16	28	39	21	16	17
21	26	15	21	17	275	16	17	18	21	16	20	21	20	18	19
21	19	18	21	22	19	18	15	20	24	23	227	18	23	30	17
20	45	17	28	21	18	16	348	20	23	15	21	20	21	16	14
19	20	15	22	21	17	16	16	21	31	57	32	22	27	49	74
60	20	14	20	26	21	18	16	51	23	19	22	33	26	18	34
118	21	17	22	19	22	17	24	18	22	17	20	19	23	18	21
18	94	17	25	26	26	16	43	21	21	14	22	21	21	18	20
19	21	16	29	39	18	16	18	17	36	83	446	429	89	92	35
19	18	16	18	20	17	17	15	20	41	269	196	175	129	150	40
19	122	17	31	20	29	32	43	22	20	15	22	21	23	17	19
19	45	17	67	97	226	146	24	20	24	17	22	29	21	16	19
29	723	17	24	39	71	52	63	20	25	17	22	24	22	18	18
22	23	15	21	20	18	17	16	20	24	1349	23	20	26	22	26
22	18	17	23	21	19	15	18	22	45	28	36	20	23	18	34
19	21	16	21	19	18	16	17	19	23	20	198	21	22	27	19
20	150	15	22	22	24	21	23	19	22	17	22	20	22	15	18
21	19	16	20	19	19	16	18	20	119	211	60	55	46	65	59
323	21	17	23	21	19	17	19	22	24	15	21	19	21	18	18
20	18	17	21	18	18	15	18	18	29	96	47	58	78	67	32
20	20	16	383	20	18	17	18	22	21	16	18	20	20	18	19
2346	43	16	73	63	86	21	42	711	41	26	50	88	60	23	31
20	18	16	20	20	18	18	14	21	67	71	49	29	40	68	297
20	22	16	19	18	17	19	17	20	23	128	76	55	43	48	21
19	40	17	29	20	18	18	141	19	24	15	22	20	20	17	18
20	22	15	21	20	20	16	19	19	66	154	49	45	50	92	64
18	18	17	19	20	19	15	14	21	22	28	110	35	23	29	18
21	19	15	18	21	19	15	16	19	25	14	21	19	243	17	16
21	25	16	28	20	17	161	17	19	23	19	21	21	22	18	15
20	216	16	21	20	35	20	30	20	22	16	21	17	19	17	18
61	21	17	22	31	40	15	19	46	64	28	47	44	28	24	31
20	18	17	23	17	17	18	16	20	92	24	32	41	37	36	84
20	21	16	25	83	42	19	17	18	24	20	22	19	22	16	18
20	20	16	20	20	19	17	17	20	21	824	21	18	22	25	20
247	27	16	21	31	27	16	19	44	27	18	27	29	22	18	21
19	18	16	20	17	18	18	18	18	39	86	31	41	37	50	24
22	21	16	25	21	19	17	18	20	57	18	20	20	29	27	33
20	21	17	19	19	18	18	17	19	21	27	34	231	37	22	21
22	19	17	22	22	19	16	18	20	24	128	20	24	24	29	19
21	208	15	20	23	20	18	20	19	21	17	20	23	19	17	20
19	20	17	22	18	16	16	15	20	21	28	58	55	47	28	19
18	20	17	23	27	17	15	17	21	231	117	35	54	61	59	85
21	20	16	33	857	17	18	17	18	19	17	25	22	21	18	19
20	19	16	19	18	17	18	17	20	54	37	26	22	23	27	121
19	31	16	252	701	672	31	19	21	23	17	21	42	22	15	16
21	39	16	66	61	97	105	29	21	21	18	21	19	21	19	20
19	20	16	21	19	20	18	18	19	25	37	1170	18	24	45	22
19	282	16	29	24	28	23	44	19	24	17	21	19	20	16	17
18	17	17	20	18	18	17	17	19	70	141	61	54	61	110	97
20	18	17	19	22	18	15	18	20	28	50	67	254	63	32	19
21	22	16	28	109	49	18	17	17	23	17	20	19	21	18	18
113	79	16	77	40	19	17	19	91	24	16	21	31	37	17	20
19	21	16	22	20	17	17	18	22	324	44	30	21	49	73	24
21	30	17	29	23	31	29	42	19	22	16	20	18	21	16	19
21	19	16	20	28	21	16	19	20	33	154	243	115	59	73	26
24	61	15	20	31	58	23	34	25	21	15	22	24	20	17	18
20	24	16	61	34	33	20	17	21	22	17	22	22	22	15	16
20	378	15	20	20	25	22	24	18	21	16	21	20	20	14	18
21	23	16	20	25	22	16	16	24	109	1611	165	178	319	615	81
20	23	16	22	21	18	16	16	18	421	26	22	18	30	29	38
18	21	16	21	19	20	16	18	21	27	29	25	23	22	85	19
18	20	16	21	19	956	17	17	23	23	15	21	20	20	14	17
18	53	15	53	37	42	42	26	21	20	17	20	21	20	16	19
20	39	16	47	28	45	70	20	19	23	17	20	20	23	16	17
21	21	16	21	25	18	16	18	23	24	27	58	462	27	29	21
19	18	16	20	17	18	16	16	20	22	54	30	60	56	52	19
164	20	15	22	22	19	16	17	21	22	16	22	23	20	16	17
22	47	19	198	314	331	79	30	20	23	17	23	32	23	18	17
20	21	16	19	19	19	16	17	19	36	54	40	32	29	78	162
18	19	17	20	18	18	17	16	19	22	28	24	26	78	22	18
22	19	15	20	20	18	16	18	18	419	15	19	21	35	30	37
18	32	17	129	104	77	40	21	19	25	16	20	20	21	20	18
18	20	17	21	18	19	18	18	20	44	83	37	39	69	133	23
44	67	16	63	56	47	31	40	24	476	62	44	66	64	61	88
20	18	16	20	21	19	18	16	21	49	85	35	20	24	1038	129
34	20	15	23	18	19	16	16	18	32	16	19	25	36	27	36
19	20	16	19	22	17	16	18	21	43	55	31	35	42	47	45
929	382	16	114	89	104	74	704	52	29	23	40	80	48	17	17
20	23	16	21	20	17	18	17	20	43	22	29	25	27	20	52
19	19	16	19	17	19	17	19	19	24	41	24	31	106	30	21
19	21	17	20	20	18	16	368	18	23	15	22	20	21	17	17
21	17	16	20	21	16	15	17	19	23	16	671	19	21	18	18
22	17	17	22	20	17	17	14	18	25	127	21	20	23	19	17
20	127	16	20	24	37	16	24	21	22	17	20	21	21	19	19
19	24	16	22	27	18	16	15	22	146	531	64	52	85	62	58
18	19	17	18	21	18	15	20	21	342	17	20	19	21	16	21
18	18	15	24	19	19	16	17	21	46	80	31	34	33	92	31
1360	21	17	19	28	34	17	25	30	22	17	24	23	22	16	18
43	22	16	27	23	31	17	17	43	195	109	57	65	40	34	55
18	20	17	21	22	18	16	17	21	29	73	21	21	22	26	17
20	17	17	20	20	16	16	17	19	24	21	147	23	21	29	18
20	20	17	22	22	17	17	18	20	164	18	22	34	31	31	39
19	19	16	22	21	25	16	19	20	83	115	60	75	76	97	97
19	333	17	34	21	37	24	41	20	22	17	23	21	21	15	16
20	20	15	209	21	19	22	16	19	23	16	20	18	20	14	20
19	20	16	20	19	18	19	16	20	43	33	22	26	24	45	103
20	18	15	21	20	18	18	18	19	83	105	44	50	41	39	52
18	19	18	19	19	20	16	17	22	62	181	54	47	165	816	32
19	19	16	19	20	16	17	16	20	134	21	25	30	24	25	34
1058	74	15	53	79	75	24	44	277	49	26	38	75	49	23	21
59	37	15	829	24	19	28	24	50	22	16	26	38	27	17	18
19	74	17	37	20	28	19	30	19	21	18	20	22	22	20	19
770	24	15	22	19	21	15	24	24	23	16	20	19	21	18	18
17	20	17	19	22	18	19	17	18	21	19	141	20	22	22	19
19	21	18	21	22	21	19	18	20	24	19	22	19	22	272	18
22	17	16	23	21	17	17	16	21	566	17	22	21	23	16	18
22	870	16	49	51	75	60	91	22	22	17	25	32	21	16	20
22	97	17	130	81	77	59	44	19	23	19	18	26	21	18	18
20	63	17	33	22	21	17	44	20	22	15	21	21	21	19	20
19	22	16	31	360	128	17	21	19	21	18	21	20	22	19	16
21	32	16	35	35	23	20	17	19	22	17	20	20	22	15	20
21	21	16	22	19	18	18	15	19	24	65	28	18	121	18	19
18	20	16	22	18	17	174	16	20	21	18	22	17	21	19	16
20	17	17	21	20	16	16	17	19	36	67	35	26	79	124	19
20	20	16	31	138	90	18	16	20	22	18	22	20	21	19	17
40	184	15	87	45	35	26	604	20	23	15	20	34	25	18	19
255	24	17	22	24	31	17	18	38	32	17	31	23	22	16	19
21	27	17	76	23	24	20	21	17	22	18	22	21	22	16	18
18	21	16	22	19	16	19	16	19	29	305	33	25	27	34	29
25	40	16	35	22	19	17	1062	21	24	17	22	20	22	17	17
20	126	17	45	41	50	49	42	18	24	17	21	19	23	18	19
19	22	16	19	20	20	344	17	19	24	19	20	20	19	17	18
19	20	15	22	20	18	18	16	20	197	155	53	58	67	73	84
18	22	16	21	20	20	16	15	20	21	22	1055	28	22	27	21
17	20	16	39	96	55	18	18	19	20	19	20	20	20	18	19
18	21	16	57	228	112	26	19	20	23	17	19	18	22	17	21
23	18	17	21	20	19	16	16	19	48	61	28	24	21	26	1001
18	18	17	21	17	19	18	18	22	25	240	24	21	22	20	20
138	23	17	22	21	19	17	18	23	23	17	21	22	21	16	18
19	19	15	23	21	19	16	18	20	26	27	20	18	610	18	18
20	32	15	34	41	304	17	18	19	24	17	20	20	20	19	16
20	23	15	21	20	18	18	18	21	46	144	53	78	68	101	36
19	23	17	21	21	20	16	20	21	24	29	20	19	23	119	17
21	18	16	21	19	18	16	18	20	27	164	147	113	82	83	25
20	20	16	25	21	18	17	17	20	43	1242	63	42	72	76	65
19	18	15	21	19	18	16	19	20	37	83	38	57	64	89	26
30	52	16	25	31	24	17	48	21	20	16	22	22	20	20	19
21	20	15	21	20	19	19	18	17	140	31	42	50	48	46	79
21	19	16	20	20	19	18	17	19	90	46	29	25	40	49	43
25	19	15	28	24	19	17	17	17	468	26	20	30	84	53	62
20	22	17	19	21	17	16	18	21	20	18	872	20	22	24	22
23	112	16	51	34	36	20	158	20	23	17	21	21	22	16	17
20	19	15	20	19	18	18	17	19	51	69	25	22	28	26	25
22	23	15	20	21	18	17	18	21	91	121	22	19	36	44	27
18	29	16	20	19	50	64	18	17	23	17	20	18	20	17	17
19	23	16	32	24	22	17	859	19	22	17	22	22	21	17	18
20	21	16	22	20	18	17	16	21	25	64	33	29	171	22	19
712	29	16	23	31	44	16	30	50	23	17	29	22	19	16	17
21	40	17	32	28	34	60	20	20	22	17	21	22	22	16	17
26	41	17	41	18	19	18	421	19	24	16	22	21	20	18	15
20	19	16	22	21	19	16	18	20	25	60	27	42	116	45	19
1771	19	16	19	26	36	16	28	36	28	16	25	23	22	18	18
42	22	16	26	23	21	17	17	24	67	22	20	54	51	25	75
19	21	17	19	21	19	19	17	20	27	45	24	20	280	19	18
18	19	16	21	18	16	17	16	21	25	54	40	33	28	27	18
19	18	16	19	22	18	16	17	20	25	44	24	20	33	71	18
18	21	16	20	20	18	17	17	22	58	116	26	26	25	29	33
21	19	17	23	19	19	16	17	18	23	168	50	26	45	35	20
21	22	17	19	20	18	16	18	19	27	80	28	22	830	17	19
18	19	17	20	20	16	18	17	20	20	55	151	84	29	26	19
18	20	17	19	20	18	18	18	20	51	267	73	103	94	114	26
18	21	16	275	18	18	17	17	22	22	18	22	19	22	20	17
19	18	16	23	19	20	16	17	21	28	51	50	73	44	35	20
20	20	16	20	24	17	16	14	17	22	26	26	333	28	23	17
643	31	16	40	44	61	17	29	93	30	20	32	53	30	17	20
19	20	16	22	21	20	17	17	18	29	96	52	112	539	43	18
662	24	17	20	21	21	17	20	19	26	16	22	19	21	17	17
21	23	17	560	20	21	18	17	18	24	17	22	20	21	14	18
18	22	17	20	19	18	16	18	19	26	28	21	20	23	26	292
40	116	16	32	32	38	22	43	20	21	16	20	20	22	14	19
57	23	15	42	28	17	18	19	1154	21	18	18	30	43	19	26
19	58	16	41	21	19	28	108	20	22	17	18	20	21	17	18
19	44	16	37	37	30	23	27	19	24	17	19	17	21	18	18
21	76	16	29	22	32	21	20	19	22	18	21	21	21	18	18
19	79	17	26	23	20	18	31	20	22	17	20	21	21	17	19
20	18	16	209	19	19	18	16	17	27	19	20	21	22	19	20
19	21	17	29	188	19	18	18	18	24	16	21	20	20	18	16
20	19	16	23	23	19	17	18	21	40	30	21	25	24	27	57
21	20	15	21	21	19	19	18	18	23	422	19	18	20	19	18
145	20	16	23	22	24	18	19	24	59	106	41	41	64	95	37
21	17	16	270	20	18	17	18	20	23	16	21	18	21	16	17
20	20	16	42	117	47	17	15	20	22	20	22	20	20	19	17
41	18	17	30	23	21	18	16	176	24	18	20	20	29	18	19
23	49	28	153	72	97	82	38	18	23	17	20	28	19	18	18
22	19	16	23	22	19	17	18	17	78	158	58	72	93	91	70
20	20	16	20	21	17	17	17	20	22	103	45	44	30	27	17
202	124	16	62	70	52	25	99	92	53	28	42	66	46	19	52
21	19	16	22	21	18	17	16	20	28	70	27	20	83	111	19
22	39	15	30	19	24	16	100	19	23	15	21	19	20	16	18
19	19	16	28	32	21	17	18	19	43	404	360	226	170	155	38
20	23	17	21	18	16	19	16	20	35	119	53	61	47	42	35
20	16	16	20	22	16	15	18	20	21	62	42	99	34	33	18
20	20	17	20	20	18	18	17	125	22	17	21	23	21	14	16
19	21	17	20	19	15	18	17	19	23	28	48	206	31	20	18
1085	17	16	19	35	42	17	29	46	29	18	37	22	25	17	19
20	28	16	31	18	22	163	17	19	23	18	19	20	21	18	18
21	19	16	21	19	17	18	18	20	35	29	27	23	24	33	44
21	19	16	19	21	18	18	19	18	23	28	21	20	367	19	17
19	18	16	221	43	36	43	25	20	22	18	21	22	19	16	19
25	20	16	22	29	27	17	17	39	81	50	71	31	25	19	89
21	17	18	21	19	17	17	18	20	48	116	47	19	31	1169	23
21	18	15	19	20	19	16	17	17	93	341	68	70	73	64	48
285	27	15	22	21	24	16	19	25	22	15	21	20	20	18	17
19	20	16	22	19	20	19	15	20	23	21	157	20	17	19	17
20	19	17	194	22	19	15	20	19	24	15	19	20	21	18	19
21	20	15	442	21	18	17	20	19	23	17	20	20	20	17	20
20	17	15	19	16	17	17	18	20	22	35	22	23	114	18	16
33	21	16	27	23	20	16	18	18	45	16	20	33	41	19	53
20	22	16	24	22	20	145	13	20	25	15	21	21	19	19	17
19	19	16	22	19	18	17	16	21	21	24	678	21	26	45	27
19	19	16	20	20	18	19	18	20	24	121	115	43	36	41	20
20	95	15	20	25	21	18	19	18	25	18	19	19	20	16	19
18	16	16	22	21	17	14	16	19	22	70	24	23	360	18	17
178	19	15	20	18	23	16	16	26	21	17	23	20	19	19	18
514	17	17	21	21	26	16	23	31	24	15	24	21	23	15	18
18	18	16	22	19	17	16	18	19	20	82	53	37	28	29	18
21	21	16	23	22	18	15	17	17	25	42	20	18	158	19	21
20	23	15	20	18	21	18	16	19	24	61	38	48	43	34	26
19	26	15	24	17	17	19	16	22	39	72	63	51	51	74	44
19	20	17	264	19	19	15	16	21	24	16	19	18	22	17	18
19	51	16	24	23	27	21	39	18	24	19	22	19	22	19	18
22	35	16	48	55	100	61	19	19	22	16	21	21	22	16	17
43	121	16	60	29	27	24	298	22	24	16	19	24	26	18	19
20	20	16	22	22	18	13	16	19	47	84	29	28	44	34	23
26	22	16	47	45	26	18	15	25	127	2567	427	300	2430	398	152
19	21	16	18	18	19	16	17	18	21	21	194	21	23	29	23
19	18	17	22	19	20	17	16	20	23	195	33	22	21	20	19
23	58	17	32	22	23	16	55	19	24	16	23	21	23	20	16
20	19	17	22	21	17	18	17	21	34	38	25	21	21	18	592
21	26	16	21	19	19	18	17	19	30	50	22	21	24	850	18
17	23	16	21	20	19	16	17	18	22	24	22	34	70	27	17
20	20	16	21	19	20	17	17	19	48	50	39	25	23	29	240
19	23	15	21	19	18	17	18	20	22	28	32	296	26	23	18
23	24	16	21	20	16	18	17	21	58	54	54	28	23	25	568
19	36	16	43	27	29	29	21	20	22	17	19	20	23	19	17
20	19	16	22	20	19	16	16	21	25	202	63	57	52	52	28
20	24	16	18	19	18	18	17	18	23	28	27	69	46	23	20
21	30	24	311	45	62	68	56	22	22	18	24	38	20	15	21
20	25	17	833	368	33	47	24	19	21	18	23	31	23	20	17
19	20	17	22	19	18	18	16	21	128	16	21	28	30	26	44
27	342	16	71	54	66	41	87	20	23	17	21	21	23	19	19
33	22	15	21	23	22	18	18	21	53	79	43	27	25	22	192
19	18	16	20	17	16	18	18	17	26	264	28	23	25	32	27
34	19	17	27	19	22	18	18	30	363	1611	51	65	103	94	112
21	151	15	20	21	19	19	19	19	21	17	21	20	20	17	17
19	1087	17	21	18	22	19	20	19	19	16	19	19	22	15	17
18	18	16	22	20	16	15	16	22	42	39	23	26	26	27	92
131	88	16	31	47	55	18	79	58	23	18	26	44	22	17	18
19	64	16	50	31	76	204	33	21	25	17	20	20	24	19	20
20	24	16	50	31	29	27	23	18	23	17	22	21	21	17	17
19	20	14	22	17	17	16	18	21	28	78	23	29	26	28	25
19	19	16	21	20	20	18	17	22	23	82	115	108	46	42	19
22	2437	17	27	31	59	38	53	17	22	15	22	20	22	17	16
19	22	16	37	40	33	17	21	28	122	751	1486	428	875	513	58
23	58	17	33	26	20	17	70	21	23	16	23	24	21	17	16
21	20	15	20	21	17	16	17	19	23	702	22	20	28	20	18
19	46	17	29	20	19	72	21	21	22	16	19	19	22	17	19
19	16	16	21	20	21	14	18	20	23	37	20	17	1001	18	18
21	21	16	19	21	19	15	16	18	23	26	112	42	31	39	20
17	27	18	203	236	75	43	19	22	21	18	21	29	21	18	19
19	21	16	22	22	20	19	16	19	51	971	76	40	76	86	54
21	22	15	22	21	19	16	15	20	31	1178	72	26	57	71	43
21	21	17	502	20	19	18	17	18	22	16	21	21	22	16	17
833	19	16	20	21	19	16	18	21	24	17	21	17	20	15	16
18	22	16	20	23	20	16	17	20	25	278	34	21	22	36	27
19	21	16	20	18	19	19	15	18	41	62	24	21	24	77	575
20	21	16	21	22	18	16	16	18	66	21	34	34	28	20	99
17	18	16	20	22	17	16	18	19	24	252	51	23	30	34	20
19	20	16	22	25	17	14	15	19	52	149	71	239	347	51	21
25	1615	16	21	24	34	29	39	18	21	17	20	20	21	17	20
19	24	17	113	136	80	36	20	20	21	16	21	19	22	16	18
19	100	16	81	49	128	472	24	17	20	16	20	30	22	16	22
22	72	18	43	31	25	18	49	19	24	16	22	19	25	16	16
21	584	17	19	20	17	18	21	17	22	18	20	18	21	17	17
20	21	16	19	20	18	17	18	17	55	40	34	29	29	30	55
20	143	17	21	20	28	20	30	20	22	19	20	19	22	15	18
19	22	15	21	18	18	18	16	21	23	69	52	44	26	29	22
297	18	16	21	23	18	16	18	23	22	15	19	20	20	18	19
20	19	15	23	20	18	19	20	20	227	17	20	20	27	19	17
20	51	16	70	73	284	118	26	21	22	18	21	22	20	17	17
20	21	16	22	21	21	16	15	21	31	113	217	183	68	75	33
20	21	15	53	192	69	20	18	18	23	18	20	21	19	16	18
20	21	15	27	24	430	15	17	18	23	14	21	26	21	18	17
20	22	16	20	18	16	16	17	20	64	48	26	32	34	29	39
21	21	16	21	21	17	16	20	19	43	103	54	53	59	87	38
19	241	16	21	26	32	21	39	21	22	18	23	20	22	18	16
20	24	16	23	20	19	276	17	21	23	17	21	18	22	18	17
21	20	17	21	22	19	17	18	20	35	28	25	20	21	20	907
18	20	16	19	17	16	16	16	18	21	34	22	23	142	17	17
18	17	17	22	19	19	17	16	21	28	56	23	25	61	47	17
20	19	15	234	20	20	16	18	19	23	15	19	18	19	18	19
21	36	16	68	21	29	19	32	19	22	17	21	19	21	18	18
43	22	16	28	23	19	16	18	18	169	20	21	48	55	35	60
242	29	16	29	35	28	19	17	92	27	18	24	35	28	18	18
19	20	16	21	22	255	17	19	20	23	15	20	20	22	17	18
20	21	16	20	20	19	18	16	19	48	1372	38	29	45	46	44
20	18	17	19	21	17	16	20	20	23	43	29	33	31	25	18
21	17	15	19	21	19	16	19	18	23	33	21	57	42	21	20
75	81	17	36	46	41	16	55	28	21	16	23	31	21	16	17
21	105	16	64	36	59	381	40	20	23	19	19	24	21	16	16
22	78	15	54	64	163	377	26	19	22	16	21	27	20	17	18
26	87	16	46	29	30	16	93	21	22	17	19	26	21	19	18
19	19	16	20	18	17	17	16	20	29	45	30	28	30	39	27
20	17	16	18	23	16	20	18	19	22	28	53	126	33	29	17
43	455	15	142	117	127	99	573	23	22	18	21	31	25	19	19
29	1252	15	29	32	58	52	60	18	22	19	21	26	20	19	16
57	22	15	34	20	18	16	17	38	20	16	19	28	42	17	24
51	21	16	32	26	18	16	19	101	24	16	24	25	25	16	22
21	28	16	41	83	516	17	18	21	22	16	22	18	21	17	18
21	21	16	23	34	17	18	17	19	29	95	47	879	469	24	19
19	19	15	22	17	19	16	17	16	22	53	25	20	188	19	17
20	20	15	29	157	23	16	20	18	22	16	20	19	20	16	18
18	38	15	43	24	70	50	18	20	21	17	21	20	20	18	20
19	19	17	19	19	17	17	17	20	21	31	27	20	31	59	19
49	658	17	67	78	124	84	155	29	25	17	33	28	21	16	18
19	20	17	126	20	24	35	21	21	22	18	20	21	22	18	20
20	41	16	29	22	18	17	752	21	23	21	20	21	21	19	18
22	22	17	22	20	425	17	17	19	23	16	19	20	21	20	20
34	16	18	35	19	18	17	16	70	24	15	22	32	38	19	28
26	76	17	39	27	18	20	138	21	23	18	20	20	24	17	16
80	20	17	42	23	20	16	19	330	27	15	23	27	55	17	31
18	40	17	23	18	19	304	18	18	25	18	19	19	21	18	19
152	22	17	21	24	21	17	22	33	24	16	21	23	21	17	18
48	38	17	30	24	21	15	25	30	22	18	22	19	23	18	17
18	19	16	20	20	18	345	17	19	23	16	23	19	23	19	17
18	19	17	21	19	19	16	17	22	32	2554	25	30	39	41	37
19	31	15	32	21	23	49	54	19	23	16	21	18	20	17	18
19	20	17	22	19	18	16	19	20	21	30	23	20	157	19	18
21	1264	18	22	22	19	18	25	19	20	16	21	18	22	19	18
20	67	17	40	26	29	21	92	20	23	20	21	22	22	20	17
1436	23	15	22	29	54	16	35	52	32	19	44	35	18	16	17
19	21	16	20	18	18	18	16	20	24	53	22	21	27	279	17
17	21	17	20	18	18	18	18	20	24	23	77	20	22	25	20
20	18	15	18	20	18	18	14	21	36	2915	30	24	49	46	53
20	20	16	20	31	19	17	19	21	27	137	73	25	60	81	42
19	22	16	21	19	19	16	16	20	47	134	61	22	77	227	23
27	20	16	26	21	17	18	18	22	63	24	22	40	56	37	62
45	47	17	54	31	18	17	25	20	21	17	21	26	22	18	19
20	19	16	22	65	81	17	16	18	22	18	23	21	21	16	17
19	67	16	51	20	18	25	36	19	20	16	21	21	25	16	17
20	100	16	26	28	20	16	32	20	24	16	21	20	20	17	17
20	18	16	21	21	16	17	17	20	74	46	36	31	34	29	87
19	20	16	19	20	19	15	17	21	49	80	42	37	42	190	47
19	17	17	21	20	18	19	19	20	25	116	57	167	103	51	22
21	20	16	23	22	20	17	18	19	25	321	36	20	32	28	29
174	21	17	18	27	40	16	24	33	18	14	32	28	21	17	18
20	20	16	21	19	16	16	18	21	23	39	20	19	352	20	19
20	19	17	19	20	19	17	17	19	24	29	37	32	38	24	18
19	19	15	21	21	20	17	18	21	26	284	24	17	28	30	19
23	16	16	22	29	17	20	18	22	509	23	20	24	42	34	34
